V_mean_over_keys,entropy,p_max,ordinary_mass,support
0.48140181601740323,1.4959504631232392,0.437464109319544,0.9999999999999999,50
0.05452467916661706,0.1352025158812489,0.972183943688362,0.9999999999999998,50
0.001298807059298333,0.009236529759974644,0.9988879180738156,1.0,51
0.4814270408615996,1.1387050282486741,0.49397757069741927,1.0,52
0.00016647780999595548,0.002154954766146519,0.9997974324297212,0.9999999999999998,51
0.023481825383557524,0.057286222313928624,0.9898222028512875,0.9999999999999994,50
0.1727839181533854,0.32376986750547254,0.9341598182018588,1.0000000000000004,51
0.7148343882542743,0.964989588630944,0.5873851006872467,1.0000000000000002,50
7.943086891726059e-05,0.0008738839502464298,0.9999243200754274,1.0000000000000002,51
0.00010502747767206057,0.0007567258461193521,0.999935885705606,1.0,53
0.359635101679513,0.44801724986789776,0.8627092407428755,0.9999999999999994,51
0.0003991244714621978,0.0020766416357310977,0.9998061121562819,1.0,50
0.06182749592602216,0.21546113928097663,0.9469268667750093,0.9999999999999999,50
7.33530888585396e-05,0.0005190581165745463,0.9999606641686629,1.0000000000000002,50
0.166117871684892,0.5687313082662581,0.8191076110884535,0.9999999999999999,50
0.003190275559869812,0.026668960181872696,0.9960325523030807,1.0000000000000002,50
1.0944074008720537,0.8673390160815965,0.5141702299383333,1.0,50
0.2039351959144613,0.6726280451008897,0.6026471157224766,0.9999999999999999,51
0.07730262890342528,0.16102493136064705,0.9641366525722115,0.9999999999999998,50
0.06496882606579021,0.3073893138803461,0.9387333732644294,1.0000000000000002,50
0.112965488409995,0.24759923886117474,0.9474731813560732,1.0000000000000002,51
0.001579137113860752,0.00761303268929292,0.9992130188817284,0.9999999999999998,50
0.026289800136859425,0.06964047575448493,0.9888169549661447,0.9999999999999999,50
0.038229286155631724,0.062196718054643184,0.9893299581543646,0.9999999999999998,50
0.32881125616194545,0.7434476143175999,0.7666241206373196,1.0,50
0.3113674790291428,1.054314340185071,0.6774143232039315,1.0000000000000002,50
0.16537573120950333,0.6264950963246294,0.838241002743714,1.0,50
0.35161197733536015,0.8192535812720784,0.693355395002191,1.0000000000000002,51
0.00034343868183499466,0.0027939743755989567,0.9997262495761619,1.0,51
0.3026410859595142,0.6939599017366828,0.499963102031875,1.0,50
0.08862116635367309,0.36832588016386936,0.8867680321367108,1.0,51
0.2460092332397777,0.6978406423823614,0.8399384336192209,1.0,50
0.0005459070574702808,0.003592771025906751,0.9996118866867224,1.0000000000000002,51
0.005121125392725326,0.020094168338532076,0.997070386422794,0.9999999999999999,50
0.3168676738337196,0.8687587797469202,0.5357751919995755,1.0,50
1.0614040829757059,1.4375159064699539,0.46094068186256476,1.0000000000000004,51
0.06059376778724625,0.19918949852151244,0.9632668901969372,1.0000000000000002,52
0.3447201376809683,1.3721040848338641,0.3833942378072814,1.0,51
0.0040945739682012195,0.017236049676576604,0.9979694779186955,1.0000000000000002,50
0.339782108279346,0.7061180784034031,0.6300304697482253,0.9999999909231865,50
0.026287712549162894,0.09527511328714024,0.9835125906888519,0.9999999009593977,50
0.0030346887935071517,0.03053525668139153,0.9956383190923673,0.9999870494360278,52
0.33225372465923186,0.7512473548026282,0.7900857965608264,0.9754694489932713,50
0.20664249176852906,0.7397490368914431,0.7267361710989286,0.9975548192015292,50
0.07933009797204811,0.4623195192379885,0.8879137915627244,0.9988700108961815,50
0.1786975122390173,0.8933526241280514,0.682236138519371,0.9997980275865372,51
0.1379585519720456,0.8418098231086225,0.682893824549725,0.317106175450275,50
0.08752498851889687,0.8240854446678706,0.665381567110007,1.0000000000000002,50
0.023208434999586722,0.24115235506683397,0.9584447509306814,0.9999999999999999,51
0.03934464707011786,0.27761287214783664,0.953388421994456,0.9999999999999998,50
0.09984249122599514,0.5253818702982658,0.8880151596344259,0.9999999999999999,50
0.4715584694989959,0.6590940756723505,0.6352307723685351,0.9999999999999998,53
2.3021594058047927e-05,0.00022432203321347925,0.9999822808026084,0.9999999999999999,50
0.0252466452444989,0.16001567002547934,0.9668609487546839,1.0,50
1.7434292753616924e-05,0.00022875601987554792,0.9999827952172893,1.0000000000000002,50
0.026675255418116127,0.06350625830794106,0.9883756750725271,0.9999999999999996,50
0.011495527813113611,0.0722178008114333,0.9889515877781266,1.0,51
0.7183960437787903,0.8771241445102108,0.5431466594462864,0.9999999999999999,50
0.07459791438131513,0.3498547607708061,0.8891000849159947,0.9999999999999998,52
0.7432015923616555,1.0590511827302742,0.45804292236591215,0.9999999999999999,50
0.37141116580166056,0.411156719579967,0.8584930917277634,0.9999999999999998,52
0.5078008459669958,0.5716195468635825,0.7512397627641519,1.0000000000000002,50
0.0006600579996841388,0.004875053622787275,0.9994340335862707,0.9999999999999999,50
0.19677602567382632,0.6353163465579306,0.7208325131311646,1.0000000000000004,51
0.0026180370188567375,0.020549402339946402,0.9972202439755393,1.0,50
0.21931896337238152,0.7089669272904939,0.533383532598925,1.0000000000000002,50
0.004388113739121822,0.03414018117900527,0.9950286843467009,0.9999999999999999,50
0.1493654536513163,0.6894228942274608,0.6013810437042145,0.9999999999999998,50
